ID klienta;Nazwa klienta;Segment;Kraj;Miasto;Stan;Kod pocztowy;Region
BO-11350;Bill Overfelt;Klient korporacyjny;Stany Zjednoczone;Broken Arrow;Oklahoma;74012;Centrum
BO-11350;Bill Overfelt;Klient korporacyjny;Stany Zjednoczone;Broken Arrow;Oklahoma;74012;Centrum
VM-21835;Vivian Mathis;Klient indywidualny;Stany Zjednoczone;Mission Viejo;California;92691;Zachód
VM-21835;Vivian Mathis;Klient indywidualny;Stany Zjednoczone;Mission Viejo;California;92691;Zachód
AB-10060;Adam Bellavance;Biuro domowe;Stany Zjednoczone;Greenwood;Indiana;46142;Centrum
AB-10060;Adam Bellavance;Biuro domowe;Stany Zjednoczone;Greenwood;Indiana;46142;Centrum
AB-10060;Adam Bellavance;Biuro domowe;Stany Zjednoczone;Greenwood;Indiana;46142;Centrum
CM-12235;Chris McAfee;Klient indywidualny;Stany Zjednoczone;Milwaukee;Wisconsin;53209;Centrum
KW-16570;Kelly Williams;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94109;Zachód
MM-17920;Michael Moore;Klient indywidualny;Stany Zjednoczone;Rome;New York;13440;Wschód
MM-17920;Michael Moore;Klient indywidualny;Stany Zjednoczone;Rome;New York;13440;Wschód
PW-19030;Pauline Webber;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
PW-19030;Pauline Webber;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
RD-19900;Ruben Dartt;Klient indywidualny;Stany Zjednoczone;Dearborn Heights;Michigan;48127;Centrum
RD-19900;Ruben Dartt;Klient indywidualny;Stany Zjednoczone;Dearborn Heights;Michigan;48127;Centrum
RD-19900;Ruben Dartt;Klient indywidualny;Stany Zjednoczone;Dearborn Heights;Michigan;48127;Centrum
RD-19900;Ruben Dartt;Klient indywidualny;Stany Zjednoczone;Dearborn Heights;Michigan;48127;Centrum
LM-17065;Liz MacKendrick;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
CS-11845;Cari Sayre;Klient korporacyjny;Stany Zjednoczone;Chicago;Illinois;60623;Centrum
KT-16480;Kean Thornton;Klient indywidualny;Stany Zjednoczone;Dallas;Texas;75217;Centrum
BE-11410;Bobby Elias;Klient indywidualny;Stany Zjednoczone;Appleton;Wisconsin;54915;Centrum
NF-18475;Neil Französisch;Biuro domowe;Stany Zjednoczone;Jacksonville;Florida;32216;Południe
DL-13315;Delfina Latchford;Klient indywidualny;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
MS-17710;Maurice Satty;Klient indywidualny;Stany Zjednoczone;Bowling Green;Ohio;43402;Wschód
MS-17710;Maurice Satty;Klient indywidualny;Stany Zjednoczone;Bowling Green;Ohio;43402;Wschód
MS-17710;Maurice Satty;Klient indywidualny;Stany Zjednoczone;Bowling Green;Ohio;43402;Wschód
MM-18055;Michelle Moray;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94110;Zachód
JB-15400;Jennifer Braxton;Klient korporacyjny;Stany Zjednoczone;Los Angeles;California;90049;Zachód
SG-20605;Speros Goranitis;Klient indywidualny;Stany Zjednoczone;Chicago;Illinois;60623;Centrum
SG-20605;Speros Goranitis;Klient indywidualny;Stany Zjednoczone;Chicago;Illinois;60623;Centrum
SG-20605;Speros Goranitis;Klient indywidualny;Stany Zjednoczone;Chicago;Illinois;60623;Centrum
PB-18805;Patrick Bzostek;Biuro domowe;Stany Zjednoczone;Seattle;Washington;98115;Zachód
PB-18805;Patrick Bzostek;Biuro domowe;Stany Zjednoczone;Seattle;Washington;98115;Zachód
PB-18805;Patrick Bzostek;Biuro domowe;Stany Zjednoczone;Seattle;Washington;98115;Zachód
PB-18805;Patrick Bzostek;Biuro domowe;Stany Zjednoczone;Seattle;Washington;98115;Zachód
PB-18805;Patrick Bzostek;Biuro domowe;Stany Zjednoczone;Seattle;Washington;98115;Zachód
AC-10615;Ann Chong;Klient korporacyjny;Stany Zjednoczone;Beaumont;Texas;77705;Centrum
MR-17545;Mathew Reese;Biuro domowe;Stany Zjednoczone;Seattle;Washington;98103;Zachód
BF-11215;Benjamin Farhat;Biuro domowe;Stany Zjednoczone;Dallas;Texas;75217;Centrum
BW-11200;Ben Wallace;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
BW-11200;Ben Wallace;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
BW-11200;Ben Wallace;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
BW-11200;Ben Wallace;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
TS-21610;Troy Staebel;Klient indywidualny;Stany Zjednoczone;Chicago;Illinois;60610;Centrum
AS-10045;Aaron Smayling;Klient korporacyjny;Stany Zjednoczone;San Francisco;California;94110;Zachód
AA-10375;Allen Armold;Klient indywidualny;Stany Zjednoczone;Providence;Rhode Island;2908;Wschód
AA-10375;Allen Armold;Klient indywidualny;Stany Zjednoczone;Providence;Rhode Island;2908;Wschód
PS-18970;Paul Stevenson;Biuro domowe;Stany Zjednoczone;Phoenix;Arizona;85023;Zachód
RP-19270;Rachel Payne;Klient korporacyjny;Stany Zjednoczone;Houston;Texas;77095;Centrum
RP-19270;Rachel Payne;Klient korporacyjny;Stany Zjednoczone;Houston;Texas;77095;Centrum
RP-19270;Rachel Payne;Klient korporacyjny;Stany Zjednoczone;Houston;Texas;77095;Centrum
RP-19270;Rachel Payne;Klient korporacyjny;Stany Zjednoczone;Houston;Texas;77095;Centrum
NC-18625;Noah Childs;Klient korporacyjny;Stany Zjednoczone;Columbus;Indiana;47201;Centrum
NC-18625;Noah Childs;Klient korporacyjny;Stany Zjednoczone;Columbus;Indiana;47201;Centrum
SC-20770;Stewart Carmichael;Klient korporacyjny;Stany Zjednoczone;Philadelphia;Pennsylvania;19134;Wschód
SC-20770;Stewart Carmichael;Klient korporacyjny;Stany Zjednoczone;Philadelphia;Pennsylvania;19134;Wschód
SC-20770;Stewart Carmichael;Klient korporacyjny;Stany Zjednoczone;Philadelphia;Pennsylvania;19134;Wschód
NF-18595;Nicole Fjeld;Biuro domowe;Stany Zjednoczone;San Jose;California;95123;Zachód
SC-20020;Sam Craven;Klient indywidualny;Stany Zjednoczone;Philadelphia;Pennsylvania;19140;Wschód
BD-11560;Brendan Dodson;Biuro domowe;Stany Zjednoczone;Springfield;Virginia;22153;Południe
SM-20950;Suzanne McNair;Klient korporacyjny;Stany Zjednoczone;Broomfield;Colorado;80020;Zachód
EB-14110;Eugene Barchas;Klient indywidualny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
EB-14110;Eugene Barchas;Klient indywidualny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
HP-14815;Harold Pawlan;Biuro domowe;Stany Zjednoczone;Concord;New Hampshire;3301;Wschód
EB-14170;Evan Bailliet;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
SM-20905;Susan MacKendrick;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
SM-20905;Susan MacKendrick;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
SM-20905;Susan MacKendrick;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
SM-20905;Susan MacKendrick;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
SM-20905;Susan MacKendrick;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
SM-20905;Susan MacKendrick;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
CG-12040;Catherine Glotzbach;Biuro domowe;Stany Zjednoczone;Los Angeles;California;90045;Zachód
TG-21640;Trudy Glocke;Klient indywidualny;Stany Zjednoczone;Tampa;Florida;33614;Południe
TG-21640;Trudy Glocke;Klient indywidualny;Stany Zjednoczone;Tampa;Florida;33614;Południe
TG-21640;Trudy Glocke;Klient indywidualny;Stany Zjednoczone;Tampa;Florida;33614;Południe
DK-12835;Damala Kotsonis;Klient korporacyjny;Stany Zjednoczone;Fremont;Nebraska;68025;Centrum
MB-17305;Maria Bertelson;Klient indywidualny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
MB-17305;Maria Bertelson;Klient indywidualny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
MB-17305;Maria Bertelson;Klient indywidualny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
MB-17305;Maria Bertelson;Klient indywidualny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
MB-17305;Maria Bertelson;Klient indywidualny;Stany Zjednoczone;Columbus;Ohio;43229;Wschód
SF-20065;Sandra Flanagan;Klient indywidualny;Stany Zjednoczone;Pomona;California;91767;Zachód
PS-18760;Pamela Stobb;Klient indywidualny;Stany Zjednoczone;San Antonio;Texas;78207;Centrum
PS-18760;Pamela Stobb;Klient indywidualny;Stany Zjednoczone;San Antonio;Texas;78207;Centrum
PS-18760;Pamela Stobb;Klient indywidualny;Stany Zjednoczone;San Antonio;Texas;78207;Centrum
RB-19705;Roger Barcio;Biuro domowe;Stany Zjednoczone;New York City;New York;10035;Wschód
RB-19705;Roger Barcio;Biuro domowe;Stany Zjednoczone;New York City;New York;10035;Wschód
RB-19705;Roger Barcio;Biuro domowe;Stany Zjednoczone;New York City;New York;10035;Wschód
RB-19705;Roger Barcio;Biuro domowe;Stany Zjednoczone;New York City;New York;10035;Wschód
RS-19870;Roy Skaria;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19120;Wschód
SB-20185;Sarah Brown;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
HJ-14875;Heather Jas;Biuro domowe;Stany Zjednoczone;Detroit;Michigan;48234;Centrum
SV-20815;Stuart Van;Klient korporacyjny;Stany Zjednoczone;Miami;Florida;33142;Południe
BE-11410;Bobby Elias;Klient indywidualny;Stany Zjednoczone;Concord;California;94521;Zachód
BM-11575;Brendan Murry;Klient korporacyjny;Stany Zjednoczone;Chicago;Illinois;60653;Centrum
AZ-10750;Annie Zypern;Klient indywidualny;Stany Zjednoczone;Wheeling;Illinois;60090;Centrum
HD-14785;Harold Dahlen;Biuro domowe;Stany Zjednoczone;Chicago;Illinois;60610;Centrum
HD-14785;Harold Dahlen;Biuro domowe;Stany Zjednoczone;Chicago;Illinois;60610;Centrum
BF-11005;Barry Franz;Biuro domowe;Stany Zjednoczone;Pasadena;Texas;77506;Centrum
BF-11005;Barry Franz;Biuro domowe;Stany Zjednoczone;Pasadena;Texas;77506;Centrum
HZ-14950;Henia Zydlo;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
HZ-14950;Henia Zydlo;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
KD-16495;Keith Dawkins;Klient korporacyjny;Stany Zjednoczone;San Jose;California;95123;Zachód
KD-16495;Keith Dawkins;Klient korporacyjny;Stany Zjednoczone;San Jose;California;95123;Zachód
KD-16495;Keith Dawkins;Klient korporacyjny;Stany Zjednoczone;San Jose;California;95123;Zachód
FC-14245;Frank Carlisle;Biuro domowe;Stany Zjednoczone;Sacramento;California;95823;Zachód
TP-21130;Theone Pippenger;Klient indywidualny;Stany Zjednoczone;Springfield;Oregon;97477;Zachód
EB-13705;Ed Braxton;Klient korporacyjny;Stany Zjednoczone;Mansfield;Texas;76063;Centrum
JP-15520;Jeremy Pistek;Klient indywidualny;Stany Zjednoczone;Jonesboro;Arkansas;72401;Południe
TD-20995;Tamara Dahlen;Klient indywidualny;Stany Zjednoczone;Virginia Beach;Virginia;23464;Południe
DM-13345;Denise Monton;Klient korporacyjny;Stany Zjednoczone;Rochester;New York;14609;Wschód
EG-13900;Emily Grady;Klient indywidualny;Stany Zjednoczone;Chesapeake;Virginia;23320;Południe
HG-14965;Henry Goldwyn;Klient korporacyjny;Stany Zjednoczone;Lancaster;Ohio;43130;Wschód
HG-14965;Henry Goldwyn;Klient korporacyjny;Stany Zjednoczone;Lancaster;Ohio;43130;Wschód
BF-11080;Bart Folk;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
BF-11080;Bart Folk;Klient indywidualny;Stany Zjednoczone;New York City;New York;10024;Wschód
SC-20095;Sanjit Chand;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
SC-20095;Sanjit Chand;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
CS-11950;Carlos Soltero;Klient indywidualny;Stany Zjednoczone;Jackson;Mississippi;39212;Południe
BD-11320;Bill Donatelli;Klient indywidualny;Stany Zjednoczone;Woodland;California;95695;Zachód
MZ-17515;Mary Zewe;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98115;Zachód
MZ-17515;Mary Zewe;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98115;Zachód
MZ-17515;Mary Zewe;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98115;Zachód
PW-19030;Pauline Webber;Klient korporacyjny;Stany Zjednoczone;Los Angeles;California;90049;Zachód
BS-11380;Bill Stewart;Klient korporacyjny;Stany Zjednoczone;Bowling Green;Ohio;43402;Wschód
BS-11380;Bill Stewart;Klient korporacyjny;Stany Zjednoczone;Bowling Green;Ohio;43402;Wschód
BS-11380;Bill Stewart;Klient korporacyjny;Stany Zjednoczone;Bowling Green;Ohio;43402;Wschód
DA-13450;Dianna Arnett;Biuro domowe;Stany Zjednoczone;Lancaster;Ohio;43130;Wschód
DA-13450;Dianna Arnett;Biuro domowe;Stany Zjednoczone;Lancaster;Ohio;43130;Wschód
DA-13450;Dianna Arnett;Biuro domowe;Stany Zjednoczone;Lancaster;Ohio;43130;Wschód
ME-17725;Max Engle;Klient indywidualny;Stany Zjednoczone;Dallas;Texas;75220;Centrum
ME-17725;Max Engle;Klient indywidualny;Stany Zjednoczone;Dallas;Texas;75220;Centrum
ME-17725;Max Engle;Klient indywidualny;Stany Zjednoczone;Dallas;Texas;75220;Centrum
MH-17785;Maya Herman;Klient korporacyjny;Stany Zjednoczone;Lubbock;Texas;79424;Centrum
BT-11440;Bobby Trafton;Klient indywidualny;Stany Zjednoczone;Detroit;Michigan;48227;Centrum
MM-17920;Michael Moore;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
MM-17920;Michael Moore;Klient indywidualny;Stany Zjednoczone;Newark;Ohio;43055;Wschód
NM-18520;Neoma Murray;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
NM-18520;Neoma Murray;Klient indywidualny;Stany Zjednoczone;New York City;New York;10011;Wschód
MH-17455;Mark Hamilton;Klient indywidualny;Stany Zjednoczone;Minneapolis;Minnesota;55407;Centrum
TC-21295;Toby Carlisle;Klient indywidualny;Stany Zjednoczone;Everett;Massachusetts;2149;Wschód
TC-21295;Toby Carlisle;Klient indywidualny;Stany Zjednoczone;Everett;Massachusetts;2149;Wschód
TC-21295;Toby Carlisle;Klient indywidualny;Stany Zjednoczone;Everett;Massachusetts;2149;Wschód
MH-17785;Maya Herman;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98105;Zachód
MH-17785;Maya Herman;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98105;Zachód
EP-13915;Emily Phan;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90032;Zachód
JH-15985;Joseph Holt;Klient indywidualny;Stany Zjednoczone;Concord;North Carolina;28027;Południe
CM-12715;Craig Molinari;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
CM-12715;Craig Molinari;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
CM-12715;Craig Molinari;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
CM-12715;Craig Molinari;Klient korporacyjny;Stany Zjednoczone;Seattle;Washington;98103;Zachód
FO-14305;Frank Olsen;Klient indywidualny;Stany Zjednoczone;Glendale;Arizona;85301;Zachód
FO-14305;Frank Olsen;Klient indywidualny;Stany Zjednoczone;Glendale;Arizona;85301;Zachód
FO-14305;Frank Olsen;Klient indywidualny;Stany Zjednoczone;Glendale;Arizona;85301;Zachód
MW-18220;Mitch Webber;Klient indywidualny;Stany Zjednoczone;Coon Rapids;Minnesota;55433;Centrum
MW-18220;Mitch Webber;Klient indywidualny;Stany Zjednoczone;Coon Rapids;Minnesota;55433;Centrum
MS-17365;Maribeth Schnelling;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
MS-17365;Maribeth Schnelling;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
MS-17365;Maribeth Schnelling;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
MS-17365;Maribeth Schnelling;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90045;Zachód
HP-14815;Harold Pawlan;Biuro domowe;Stany Zjednoczone;Tucson;Arizona;85705;Zachód
HP-14815;Harold Pawlan;Biuro domowe;Stany Zjednoczone;Tucson;Arizona;85705;Zachód
AS-10090;Adam Shillingsburg;Klient indywidualny;Stany Zjednoczone;New York City;New York;10035;Wschód
AS-10090;Adam Shillingsburg;Klient indywidualny;Stany Zjednoczone;New York City;New York;10035;Wschód
AS-10090;Adam Shillingsburg;Klient indywidualny;Stany Zjednoczone;New York City;New York;10035;Wschód
AS-10090;Adam Shillingsburg;Klient indywidualny;Stany Zjednoczone;New York City;New York;10035;Wschód
CS-12505;Cindy Stewart;Klient indywidualny;Stany Zjednoczone;Pomona;California;91767;Zachód
ME-17320;Maria Etezadi;Biuro domowe;Stany Zjednoczone;Santa Barbara;California;93101;Zachód
ME-17320;Maria Etezadi;Biuro domowe;Stany Zjednoczone;Santa Barbara;California;93101;Zachód
ME-17320;Maria Etezadi;Biuro domowe;Stany Zjednoczone;Santa Barbara;California;93101;Zachód
MS-17770;Maxwell Schwartz;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94109;Zachód
KH-16690;Kristen Hastings;Klient korporacyjny;Stany Zjednoczone;Riverside;California;92503;Zachód
LC-16885;Lena Creighton;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90049;Zachód
LC-16885;Lena Creighton;Klient indywidualny;Stany Zjednoczone;Los Angeles;California;90049;Zachód
AF-10870;Art Ferguson;Klient indywidualny;Stany Zjednoczone;San Clemente;California;92672;Zachód
AF-10870;Art Ferguson;Klient indywidualny;Stany Zjednoczone;San Clemente;California;92672;Zachód
AH-10465;Amy Hunt;Klient indywidualny;Stany Zjednoczone;Decatur;Alabama;35601;Południe
GK-14620;Grace Kelly;Klient korporacyjny;Stany Zjednoczone;Greensboro;North Carolina;27405;Południe
KL-16645;Ken Lonsdale;Klient indywidualny;Stany Zjednoczone;Dublin;California;94568;Zachód
FM-14290;Frank Merwin;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19143;Wschód
FM-14290;Frank Merwin;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19143;Wschód
JL-15850;John Lucas;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77095;Centrum
GM-14500;Gene McClure;Klient indywidualny;Stany Zjednoczone;Bakersfield;California;93309;Zachód
MC-17635;Matthew Clasen;Klient korporacyjny;Stany Zjednoczone;Richmond;Indiana;47374;Centrum
CS-12490;Cindy Schnelling;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
CS-12490;Cindy Schnelling;Klient korporacyjny;Stany Zjednoczone;New York City;New York;10009;Wschód
AH-10030;Aaron Hawkins;Klient korporacyjny;Stany Zjednoczone;San Francisco;California;94122;Zachód
AH-10030;Aaron Hawkins;Klient korporacyjny;Stany Zjednoczone;San Francisco;California;94122;Zachód
EP-13915;Emily Phan;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
EP-13915;Emily Phan;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
EP-13915;Emily Phan;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
EP-13915;Emily Phan;Klient indywidualny;Stany Zjednoczone;San Francisco;California;94122;Zachód
FW-14395;Fred Wasserman;Klient korporacyjny;Stany Zjednoczone;Los Angeles;California;90032;Zachód
KA-16525;Kelly Andreada;Klient indywidualny;Stany Zjednoczone;San Diego;California;92037;Zachód
SC-20050;Sample Company A;Biuro domowe;Stany Zjednoczone;Arlington;Texas;76017;Centrum
PG-18895;Paul Gonzalez;Klient indywidualny;Stany Zjednoczone;Richmond;Virginia;23223;Południe
PG-18895;Paul Gonzalez;Klient indywidualny;Stany Zjednoczone;Richmond;Virginia;23223;Południe
TA-21385;Tom Ashbrook;Biuro domowe;Stany Zjednoczone;New York City;New York;10035;Wschód
PO-18850;Patrick O'Brill;Klient indywidualny;Stany Zjednoczone;Houston;Texas;77041;Centrum
SM-20950;Suzanne McNair;Klient korporacyjny;Stany Zjednoczone;Fairfield;Connecticut;6824;Wschód
NK-18490;Neil Knudson;Biuro domowe;Stany Zjednoczone;San Francisco;California;94110;Zachód
NK-18490;Neil Knudson;Biuro domowe;Stany Zjednoczone;San Francisco;California;94110;Zachód
SC-20695;Steve Chapman;Klient korporacyjny;Stany Zjednoczone;Springfield;Ohio;45503;Wschód
HK-14890;Heather Kirkland;Klient korporacyjny;Stany Zjednoczone;Detroit;Michigan;48234;Centrum
BT-11485;Brad Thomas;Biuro domowe;Stany Zjednoczone;Philadelphia;Pennsylvania;19140;Wschód
KM-16660;Khloe Miller;Klient indywidualny;Stany Zjednoczone;Inglewood;California;90301;Zachód
KM-16660;Khloe Miller;Klient indywidualny;Stany Zjednoczone;Inglewood;California;90301;Zachód
